file_name,frame,center_x,center_y,aspect_ratio,velocity_x,velocity_y,acceleration_x,acceleration_y,fall_label
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,255,223.0,139.5,0.7218045112781954,6.0,7.5,6.0,7.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,256,223.0,139.5,0.7218045112781954,0.0,0.0,-6.0,-7.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,257,223.0,139.5,0.7218045112781954,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,258,223.0,139.5,0.7218045112781954,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,259,223.0,139.5,0.7218045112781954,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,260,223.0,139.5,0.7218045112781954,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,261,223.0,139.5,0.7218045112781954,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,262,223.0,139.5,0.7218045112781954,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,263,225.0,131.0,0.7083333333333334,2.0,-8.5,2.0,-8.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,264,225.0,131.0,0.7083333333333334,0.0,0.0,-2.0,8.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,265,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,266,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,267,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,268,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,269,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,270,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,271,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,272,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,273,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,274,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,275,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,276,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,277,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,278,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,279,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,280,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,281,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,282,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,283,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,284,225.0,131.0,0.7083333333333334,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,285,232.0,128.0,0.5194805194805194,7.0,-3.0,7.0,-3.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,286,232.0,128.0,0.5194805194805194,0.0,0.0,-7.0,3.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,287,232.0,128.0,0.5194805194805194,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,288,232.0,128.0,0.5194805194805194,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,288,232.0,128.0,0.5194805194805194,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,288,232.0,128.0,0.5194805194805194,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,288,232.0,128.0,0.5194805194805194,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video10.txt,288,232.0,128.0,0.5194805194805194,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,1,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,2,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,3,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,4,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,5,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,6,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,7,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,8,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,9,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,10,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,11,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,12,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,13,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,14,224.0,131.0,0.5606060606060606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,15,222.0,136.5,0.5116279069767442,-2.0,5.5,-2.0,5.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,16,222.0,136.5,0.5116279069767442,0.0,0.0,2.0,-5.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,17,222.0,136.5,0.5116279069767442,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,18,222.0,136.5,0.5116279069767442,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,19,222.0,136.5,0.5116279069767442,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,20,222.0,136.5,0.5116279069767442,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,21,222.0,136.5,0.5116279069767442,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,22,220.5,135.5,0.7864077669902912,-1.5,-1.0,-1.5,-1.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,23,220.5,135.5,0.7864077669902912,0.0,0.0,1.5,1.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,24,220.5,135.5,0.7864077669902912,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,25,213.5,130.5,0.7247706422018348,-7.0,-5.0,-7.0,-5.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,26,213.5,130.5,0.7247706422018348,0.0,0.0,7.0,5.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,27,213.5,130.5,0.7247706422018348,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,28,216.0,126.5,0.608,2.5,-4.0,2.5,-4.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,29,216.0,126.5,0.608,0.0,0.0,-2.5,4.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,30,208.5,115.0,0.512987012987013,-7.5,-11.5,-7.5,-11.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,31,208.5,115.0,0.512987012987013,0.0,0.0,7.5,11.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,32,208.5,115.0,0.512987012987013,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,33,208.5,115.0,0.512987012987013,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,34,208.5,115.0,0.512987012987013,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,35,209.5,102.5,0.5741935483870968,1.0,-12.5,1.0,-12.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,36,209.5,102.5,0.5741935483870968,0.0,0.0,-1.0,12.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,37,209.5,102.5,0.5741935483870968,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,38,209.5,102.5,0.5741935483870968,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,39,201.0,105.0,0.42528735632183906,-8.5,2.5,-8.5,2.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,40,201.0,105.0,0.42528735632183906,0.0,0.0,8.5,-2.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,41,201.0,105.0,0.42528735632183906,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,42,201.0,105.0,0.42528735632183906,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,43,201.0,105.0,0.42528735632183906,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,44,195.0,102.0,0.4270833333333333,-6.0,-3.0,-6.0,-3.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,45,195.0,102.0,0.4270833333333333,0.0,0.0,6.0,3.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,46,196.0,106.0,0.34444444444444444,1.0,4.0,1.0,4.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,47,197.5,103.5,0.37823834196891193,1.5,-2.5,0.5,-6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,48,197.5,103.5,0.37823834196891193,0.0,0.0,-1.5,2.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,49,197.5,103.5,0.37823834196891193,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,50,197.5,103.5,0.37823834196891193,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,51,185.5,110.0,0.3631578947368421,-12.0,6.5,-12.0,6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,52,185.5,110.0,0.3631578947368421,0.0,0.0,12.0,-6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,53,185.5,110.0,0.3631578947368421,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,54,185.5,110.0,0.3631578947368421,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,55,176.0,106.5,0.4406779661016949,-9.5,-3.5,-9.5,-3.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,56,176.0,106.5,0.4406779661016949,0.0,0.0,9.5,3.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,57,172.5,106.5,0.39226519337016574,-3.5,0.0,-3.5,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,58,172.5,106.5,0.39226519337016574,0.0,0.0,3.5,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,59,172.5,106.5,0.39226519337016574,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,60,172.5,106.5,0.39226519337016574,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,61,172.5,106.5,0.39226519337016574,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,62,152.0,102.0,0.43157894736842106,-20.5,-4.5,-20.5,-4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,63,152.0,102.0,0.43157894736842106,0.0,0.0,20.5,4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,64,152.0,102.0,0.43157894736842106,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,65,152.0,102.0,0.43157894736842106,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,66,152.0,102.0,0.43157894736842106,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,67,149.5,100.0,0.40555555555555556,-2.5,-2.0,-2.5,-2.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,68,149.5,100.0,0.40555555555555556,0.0,0.0,2.5,2.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,69,152.0,103.5,0.34554973821989526,2.5,3.5,2.5,3.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,70,152.0,103.5,0.34554973821989526,0.0,0.0,-2.5,-3.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,71,152.0,103.5,0.34554973821989526,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,72,138.0,82.5,0.5751633986928104,-14.0,-21.0,-14.0,-21.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,73,138.0,82.5,0.5751633986928104,0.0,0.0,14.0,21.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,74,138.0,82.5,0.5751633986928104,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,75,138.0,82.5,0.5751633986928104,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,76,138.0,82.5,0.5751633986928104,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,77,138.0,82.5,0.5751633986928104,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,78,129.0,89.0,0.4117647058823529,-9.0,6.5,-9.0,6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,79,129.0,89.0,0.4117647058823529,0.0,0.0,9.0,-6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,80,129.0,89.0,0.4117647058823529,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,81,129.0,89.0,0.4117647058823529,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,82,129.0,89.0,0.4117647058823529,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,83,129.0,89.0,0.4117647058823529,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,84,129.0,89.0,0.4117647058823529,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,85,117.5,94.5,0.5029585798816568,-11.5,5.5,-11.5,5.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,86,117.5,94.5,0.5029585798816568,0.0,0.0,11.5,-5.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,87,117.5,94.5,0.5029585798816568,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,88,117.5,94.5,0.5029585798816568,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,89,117.5,94.5,0.5029585798816568,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,90,111.5,84.0,0.51875,-6.0,-10.5,-6.0,-10.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,91,111.5,84.0,0.51875,0.0,0.0,6.0,10.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,92,111.5,84.0,0.51875,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,93,111.5,84.0,0.51875,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,94,103.0,88.5,0.48554913294797686,-8.5,4.5,-8.5,4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,95,103.0,88.5,0.48554913294797686,0.0,0.0,8.5,-4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,96,103.0,88.5,0.48554913294797686,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,97,103.0,88.5,0.48554913294797686,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,98,99.0,93.0,0.5263157894736842,-4.0,4.5,-4.0,4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,99,99.0,93.0,0.5263157894736842,0.0,0.0,4.0,-4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,100,99.0,93.0,0.5263157894736842,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,101,99.0,93.0,0.5263157894736842,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,102,93.0,86.5,0.4645161290322581,-6.0,-6.5,-6.0,-6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,103,93.0,86.5,0.4645161290322581,0.0,0.0,6.0,6.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,104,93.0,86.5,0.4645161290322581,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,105,93.0,86.5,0.4645161290322581,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,106,93.0,86.5,0.4645161290322581,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,107,93.0,86.5,0.4645161290322581,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,108,86.0,84.0,0.5,-7.0,-2.5,-7.0,-2.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,109,86.0,84.0,0.5,0.0,0.0,7.0,2.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,110,86.0,84.0,0.5,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,111,86.0,84.0,0.5,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,112,86.0,84.0,0.5,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,113,86.0,84.0,0.5,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,114,77.5,81.0,0.5422535211267606,-8.5,-3.0,-8.5,-3.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,115,77.5,81.0,0.5422535211267606,0.0,0.0,8.5,3.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,116,77.5,81.0,0.5422535211267606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,117,77.5,81.0,0.5422535211267606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,118,77.5,81.0,0.5422535211267606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,119,77.5,81.0,0.5422535211267606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,120,77.5,81.0,0.5422535211267606,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,121,71.0,85.5,0.5179856115107914,-6.5,4.5,-6.5,4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,122,71.0,85.5,0.5179856115107914,0.0,0.0,6.5,-4.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,123,71.0,85.5,0.5179856115107914,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,124,71.0,85.5,0.5179856115107914,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,125,71.0,85.5,0.5179856115107914,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,126,71.0,85.5,0.5179856115107914,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,127,71.0,85.5,0.5179856115107914,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,128,74.5,87.0,0.4928571428571429,3.5,1.5,3.5,1.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,129,74.5,87.0,0.4928571428571429,0.0,0.0,-3.5,-1.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,130,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,131,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,132,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,133,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,134,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,135,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,136,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,137,74.5,87.0,0.4928571428571429,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,138,71.0,87.5,0.6722689075630253,-3.5,0.5,-3.5,0.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,139,71.0,87.5,0.6722689075630253,0.0,0.0,3.5,-0.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,140,71.0,87.5,0.6722689075630253,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,141,71.0,87.5,0.6722689075630253,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,142,71.0,87.5,0.6722689075630253,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,143,71.0,87.5,0.6722689075630253,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,144,71.0,87.5,0.6722689075630253,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,145,71.0,87.5,0.6722689075630253,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,146,85.0,97.0,0.864406779661017,14.0,9.5,14.0,9.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,147,85.0,97.0,0.864406779661017,0.0,0.0,-14.0,-9.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,148,85.0,97.0,0.864406779661017,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,149,85.0,97.0,0.864406779661017,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,150,85.0,97.0,0.864406779661017,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,151,73.5,95.0,0.7976190476190477,-11.5,-2.0,-11.5,-2.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,152,73.5,95.0,0.7976190476190477,0.0,0.0,11.5,2.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,153,73.5,95.0,0.7976190476190477,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,154,81.0,93.0,0.75,7.5,-2.0,7.5,-2.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,155,81.0,93.0,0.75,0.0,0.0,-7.5,2.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,156,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,157,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,158,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,159,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,160,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,161,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,162,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,163,81.0,93.0,0.75,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,164,77.0,85.5,0.5504587155963303,-4.0,-7.5,-4.0,-7.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,165,77.0,85.5,0.5504587155963303,0.0,0.0,4.0,7.5,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,166,77.0,85.5,0.5504587155963303,0.0,0.0,0.0,0.0,0
C:/Users/Admin/Desktop/nofall/annotation_files\video2.txt,167,77.0,85.5,0.5504587155963303,0.0,0.0,0.0,0.0,0
